Algoritmo Grasp: 

65.953	1501
111.300	1501
111.197	1501
24.724	1481
88.476	1501
188.644	1501
158.328	1361
92.366	1501
-45.492	1501
70.350	1501
88.233	1481
63.695	1501
132.618	1481
60.540	1501
44.172	1501
129.541	1501
182.434	1221
146.059	1501
148.545	1501
69.932	1361
106.937	1361
109.897	1481
270.520	1361
141.545	1501
69.451	1501
118.216	1501
118.984	1501
117.165	1481
71.375	1501
72.280	1501
122.822	1501
240.269	1501
50.026	1361
46.629	1501
82.019	1501
96.579	1221
24.401	1501
79.672	1481
93.903	1481
169.333	1501
147.424	1081
75.625	1501
83.691	1501
197.202	1501
115.552	1501
31.967	1501
91.604	1481
136.277	1081
165.070	1501
110.809	1361
139.199	1481
47.109	1481
93.179	1501
128.656	1501
97.992	1501
166.602	1361
63.270	1501
161.871	1221
70.142	1501
120.869	1501
172.883	1221
161.526	1361
255.016	1501
77.190	1361
5.706	1501
-3.805	1501
59.866	1501
122.127	1501
54.044	1501
149.070	1221
38.339	1481
193.219	1501
150.712	1361
23.788	1361
24.311	1481
86.921	1481
198.577	1501
169.265	1501
111.006	1221
24.250	1501
131.623	1501
177.643	1501
128.603	1501
138.806	1501
114.603	1501
72.205	1501
57.494	1501
116.923	1501
73.314	1361
81.252	1501
153.549	1481
113.839	1501
107.283	1501
60.324	1501
75.360	1501
103.681	1361
80.027	1361
35.797	1501
101.651	1501
78.846	1501
115.070	1501
161.916	1501
133.916	1501
147.285	1501
83.683	1361
160.775	1501
217.998	1501
138.857	1081
133.072	1361
105.343	1501
132.345	1481
207.540	1221
106.448	1501
91.955	1361
103.705	1361
200.320	1081
196.808	1081
239.599	1221
130.375	1046
39.720	1501
198.431	1221
17.756	1501
194.610	1361
165.221	1501
-6.318	1361
254.949	1501
177.533	948
52.081	1501
183.936	1361
186.711	1221
176.725	1501
142.270	1501
130.674	1501
25.465	1501
116.436	1501
144.817	1501
87.227	1501
121.528	1501
144.885	1501
87.971	1501
195.261	1221
51.737	1481
27.606	1501
133.424	1501
98.331	1501
168.844	1361
157.858	1501
128.391	1221
72.551	1501
165.856	1361
82.362	1501
181.419	1361
200.290	1221
103.829	1501
106.924	1501
231.332	1221
235.409	1501
110.308	1501
203.377	1501
145.405	1221
240.235	1221
101.972	1501
114.745	1481
146.181	1501
35.214	1501
46.588	1501
153.246	1221
209.288	1221
-10.818	1501
110.021	1361
95.396	1481
116.081	1501
107.360	1501
137.191	1361
238.984	1501
103.031	1221
166.949	1501
44.455	1501
140.080	1361
78.226	1481
114.400	1501
90.847	1501
107.068	1501
214.880	1361
64.389	1361
178.775	1501
128.241	1221
80.588	1501
43.640	1501
213.610	1501
192.061	1221
117.752	1501
50.834	1501
270.191	1221
62.682	1501
65.201	1481
164.513	1501
77.695	1501
160.837	1501
94.337	1501
93.403	1501
61.076	1481
88.885	1481
102.172	1501
95.831	1361
146.661	1481
78.139	1501
205.179	1501
99.171	1361
102.388	1501
242.175	1501
147.423	1501
157.848	1501
195.464	1361
116.931	1501
161.493	1361
16.181	1501
53.294	1481
132.597	1361
93.725	1501
59.544	1361
123.069	1481
98.222	1501
111.360	1081
94.981	1501
122.241	1361
127.806	1501
23.273	1481
-8.228	1501
76.492	1361
94.728	1501
122.365	1361
93.143	1481
73.839	1481
139.380	1501
115.547	1361
126.905	1361
14.913	1501
71.080	1501
102.100	1501
96.945	1501
269.857	1361
16.622	1501
112.514	1481
153.429	1501
109.210	1481
241.567	1361
159.882	1501
258.867	1501
52.324	1501
95.581	1481
207.751	1501
197.969	1361
157.815	1501
70.850	1501
145.054	1501
168.136	1501
106.821	1501
78.859	1481
56.288	1501
70.948	1501
29.086	1481
213.493	1501
141.877	1361
39.793	1481
126.563	1361
138.984	1221
194.027	1361
115.708	1501
105.100	1481
136.498	1501
173.909	1081
205.166	1501
125.832	1501
110.860	1481
278.129	1081
117.552	1501
150.069	1361
98.493	1501
70.968	1481
103.740	1361
238.967	1221
170.877	1501
65.527	1361
213.387	1221
192.484	1221
202.674	1081
121.969	1501
131.530	1501
107.005	1481
125.143	1501
19.880	1501
88.949	1481
136.826	1501
167.820	1361
177.028	1501
176.300	1501
81.058	1361
91.180	1501
-10.902	1481
116.760	1501
58.370	1501
78.155	1481
208.928	1081
125.522	1501
52.666	1501
15.212	1501
47.537	1501
160.719	1481
74.104	1501
167.744	1501
149.854	1501
171.404	1501
30.367	1501
188.502	1361
95.540	1501
11.666	1501
57.439	1481
116.518	1501
78.748	1481
142.892	1501
112.189	1501
234.766	1221
45.556	1481
79.370	1501
143.340	1501
196.094	1221
31.318	1501
144.108	1501
93.580	1501
51.080	1501
50.649	1481
71.450	1501
105.914	1501
117.982	1361
39.940	1501
96.674	1501
138.942	1221
165.888	1501
148.073	1501
-3.440	1501
34.900	1501
61.886	1481
103.044	1361
-29.527	1501
60.656	1501
101.414	1361
110.270	1501
137.454	1221
150.614	1361
-9.116	1481
174.179	1501
306.277	1081
109.836	1481
103.550	1481
181.860	1361
137.762	1501
121.355	1501
74.141	1501
189.374	1501
106.831	1501
146.163	1481
155.080	1501
83.136	1481
119.393	1361
42.232	1501
81.265	1501
151.268	1481
174.776	1361
41.767	1501
200.646	1501
149.358	1501
154.595	1361
97.723	1361
150.637	1361
201.051	1501
162.862	1501
169.690	1501
146.694	1361
189.190	1501
70.672	1501
205.871	1501
90.340	1481
118.357	1501
161.430	1501
70.427	1501
145.857	1361
199.706	1221
131.775	1501
90.942	1501
46.001	1501
130.455	1481
100.768	1501
173.206	1361
227.950	1081
121.358	1501
220.287	1361
79.970	1501
154.098	1501
215.864	1081
3.727	1501
244.961	1074
116.311	1081
78.752	1501
104.020	1501
124.234	1501
72.391	1501
177.248	1501
192.501	1221
41.011	1501
210.796	1501
48.765	1481
165.601	1501
192.698	1501
98.898	1501
56.951	1501
154.801	1501
140.696	1501
137.926	1501
144.855	1501
37.163	1501
243.950	1081
170.331	1501
298.861	1081
166.719	1501
135.829	1501
99.775	1481
83.243	1481
124.100	1221
130.993	1501
143.809	1501
5.087	1501
138.314	1501
180.771	1501
116.327	1501
63.796	1361
155.696	1361
141.831	1501
94.629	1501
195.674	1501
130.741	1501
235.332	1221
174.347	1361
95.017	1501
57.626	1361
158.246	1501
233.893	1081
23.415	1501
70.086	1501
148.118	1501
36.468	1501
131.577	1481
242.620	1081
-40.186	1501
25.743	1481
198.862	1501
113.979	1501
85.022	1501
133.623	1361
68.736	1361
52.773	1361
142.356	1221
168.986	1501
165.751	1501
200.345	1501
87.220	1361
92.175	1501
240.335	1501
83.481	1221
107.082	1481
80.623	1501
151.567	1361
106.769	1501
274.928	1361
68.543	1361
125.590	1501
134.213	1361
179.539	1501
176.389	1221
220.989	1081
25.074	1501
119.910	1501
63.213	1501
148.468	1221
158.456	1501
96.980	1501
108.241	1361
87.615	1501
117.275	1501
141.650	1481
209.884	1221
79.243	1501
122.090	1361
68.775	1481
29.419	1501
145.370	1361
103.451	1501
165.465	1501
49.552	1501
173.720	1501
122.365	1501
254.837	1501
87.753	1501
138.363	1361
145.401	1221
110.555	1501
116.785	1501
205.868	1501
103.454	1501
40.309	1501
102.392	1501
169.632	1221
90.050	1501
161.603	1501
239.233	1081
144.666	1361
99.605	1501
223.273	1361
79.200	1501
130.756	1501
121.941	1501
104.518	1501
30.956	1361
131.728	1221
42.383	1501
123.254	1481
40.107	1501
45.654	1501
148.734	1501
136.138	1501
116.153	1501
86.556	1481
125.619	1501
73.381	1481
8.525	1481
64.065	1361
135.826	1481
156.726	1081
71.887	1501
93.737	1221
143.918	1501
-5.135	1501
62.223	1501
190.074	1501
104.918	1501
60.992	1501
75.572	1501
151.404	1501
123.099	1361
137.670	1501
128.781	1501
120.434	1501
57.725	1501
286.236	1067
151.933	1361
180.890	1361
45.176	1361
95.150	1501
125.463	1501
158.412	1221
127.667	1501
104.925	1501
164.440	1481
108.720	1501
159.712	1361
79.541	1501
104.281	1361
176.951	1221
179.745	1501
167.746	1361
99.999	1481
221.587	1221
92.433	1501
64.997	1501
44.509	1501
135.226	1361
129.810	1501
131.421	1501
132.841	1501
149.047	1501
128.484	1361
158.878	1501
212.652	955
3.644	1481
64.805	1501
111.825	1361
101.497	1501
131.238	1361
189.374	1501
23.957	1501
86.729	1481
159.780	1501
99.466	1501
207.870	1501
121.590	1361
39.752	1501
189.411	1221
126.145	1501
99.430	1501
175.724	1501
141.121	1501
71.326	1501
128.403	1081
198.015	1501
239.257	1221
78.310	1501
43.869	1501
168.403	1501
120.296	1501
86.104	1501
235.783	1221
146.962	1501
74.526	1501
207.559	1081
-63.915	1501
157.328	1501
23.506	1501
72.997	1501
172.700	1501
97.250	1501
122.916	1501
142.188	1501
25.994	1501
186.854	1361
143.873	1361
182.350	1221
5.144	1501
109.796	1501
70.812	1481
109.845	1501
84.609	1221
111.802	1501
50.322	1501
123.845	1501
144.153	1361
121.367	1501
222.576	1221
143.809	1501
113.767	1501
189.233	1221
185.862	1481
98.299	1481
92.832	1501
66.285	1501
135.243	1501
131.480	1361
157.448	1501
176.093	1501
29.981	1481
77.214	1221
140.605	1501
109.260	1221
88.409	1361
77.686	1501
86.654	1481
158.493	1501
95.153	1221
161.854	1221
137.907	1481
185.301	1501
131.857	1501
93.920	1501
93.686	1501
88.083	1481
114.660	1501
42.735	1501
27.870	1481
201.725	1361
194.145	1501
106.202	1501
166.986	1501
180.702	1501
158.566	1501
146.454	1501
125.644	1361
94.889	1481
150.948	1501
52.723	1501
95.747	1501
72.758	1501
92.552	1501
120.029	1501
186.569	1361
225.033	1081
104.707	1501
183.382	1501
113.280	1501
54.049	1481
52.552	1501
61.029	1501
60.177	1481
56.901	1501
56.065	1501
155.435	1361
37.278	1501
38.045	1501
84.137	1221
101.500	1481
155.721	1361
112.789	1501
73.640	1481
188.168	1361
45.775	1481
62.578	1501
133.837	1501
252.467	1221
146.316	1501
199.098	1501
175.224	1501
204.978	1501
201.630	1221
199.602	1221
154.866	1481
66.527	1501
138.419	1481
24.485	1501
-24.477	1501
94.919	1501
91.376	1501
121.440	1501
100.945	1361
91.430	1501
105.174	1501
72.354	1501
44.812	1501
176.783	1501
73.944	1501
107.247	1501
264.966	1501
75.430	1501
18.305	1481
223.448	1361
70.066	1501
111.632	1361
200.643	1361
64.257	1501
164.131	1501
73.849	1501
253.228	1221
186.746	1221
211.081	1221
184.687	1361
67.291	1481
65.372	1501
141.218	1501
282.953	1221
141.111	1501
158.512	1501
33.613	1361
199.811	1221
226.237	1081
108.142	1501
223.616	1221
129.343	1501
74.851	1481
124.311	1501
140.791	1481
82.314	1481
58.112	1481
295.316	1361
150.704	1501
46.510	1501
196.308	1221
73.306	1501
105.798	1361
79.747	1501
149.201	1501
145.799	1501
43.520	1501
147.518	1501
57.561	1481
190.520	1501
44.960	1481
109.718	1501
132.578	1501
17.057	1501
207.478	1221
52.004	1361
79.472	1501
197.459	1501
52.414	1501
119.791	1501
196.785	1221
243.736	1081
116.126	1501
121.393	1501
173.054	1081
113.539	1501
22.438	1501
156.284	1501
123.930	1501
113.402	1501
60.881	1361
98.290	1501
181.766	1501
249.613	955
114.490	1501
111.376	1501
161.327	1361
96.826	1501
-13.012	1481
108.938	1501
103.663	1501
-18.730	1501
161.859	1481
65.244	1501
88.867	1481
173.197	1361
164.944	1501
99.081	1501
100.022	1501
99.613	1481
149.183	1501
280.539	1081
-14.020	1501
91.942	1501
103.220	1501
117.498	1481
75.443	1501
107.570	1081
247.298	1221
110.942	1501
65.018	1501
79.197	1481
165.376	1501
153.664	1501
183.041	1501
60.029	1481
198.919	1501
207.177	1501
101.649	1361
58.052	1501
65.554	1501
92.652	1361
47.554	1501
214.817	1501
111.945	1481
69.028	1481
82.729	1481
41.325	1501
97.683	1501
74.209	1501
51.232	1361
121.082	1501
217.776	1501
161.997	1501
22.306	1501
172.258	1081
193.318	1501
122.912	1501
95.242	1501
113.358	1501
113.245	1501
104.061	1481
