Algoritmo Grover: 

9.432302354086485	1255
176.12495996503992	1255
186.52321640325903	1255
117.1917216588154	1255
18.79427892123408	1255
24.132891047979562	1255
6.264438059077242	1255
112.26228484151251	1255
11.033249503680311	1255
107.33358090867029	1255
231.75612868354276	1255
15.71527099683012	1255
116.31520048737355	1255
132.03465328315426	1255
1.381241324497773	1255
12.961462251043082	1255
157.978074580461	1255
100.45726759563019	1255
152.43604961845554	1255
2.517874880846296	1255
83.14772091382025	1255
73.07735087486908	1255
166.08777561236863	1255
155.45272871477644	1255
93.91446257740412	1255
0.7668741353265289	1255
162.2823873679295	1255
2.9732807727033075	1255
2.556459280661503	1255
177.07627774530482	1255
245.24985145947625	1255
231.4680091585626	1255
2.0916194894804003	1255
124.91807212411618	1255
7.243898117060922	1255
89.66582546565412	1255
13.52829876734271	1255
108.04410778174056	1255
136.38955274686828	1255
145.0388926629268	1255
9.268961240214301	1255
19.426923342490618	1255
7.111721580160033	1255
161.8482813814266	1255
192.69721692616588	1255
162.61358393122848	1255
26.392302114529425	1255
103.7477669997596	1255
60.501639737016454	1255
0.4398105022935872	1255
112.16797968273804	1255
119.23113168590224	1255
3.4184822989412535	1255
110.45099379066832	1255
14.336922261690624	1255
182.5397156839349	1255
33.1638533947426	1255
209.5094741201254	1255
115.09658862017719	1255
131.89468120219198	1255
81.17231354031975	1255
145.5981345125509	1255
98.01639857068253	1255
184.31948459020364	1255
171.941816405044	1255
49.22376837298373	1255
158.03710095530323	1255
116.39177212975368	1255
13.991232138737184	1255
21.348563392180218	1255
226.730669925474	1255
46.504406266502286	1255
79.04235494830768	1255
28.891693298856843	1255
105.01205747282515	1255
9.584107604611257	1255
135.00120034688118	1255
1.989724089401456	1255
16.965339996156743	1255
146.92711954241702	1255
145.52490586156947	1255
52.54729389013894	1255
26.96964809314797	1255
39.76729872053822	1255
310.2914522333906	1255
103.46830652917396	1255
156.69752247977544	1255
39.46856513226108	1255
91.39877805965499	1255
233.4705119417434	1255
1.356717243718044	1255
4.741604124660934	1255
64.71380152681816	1255
227.51432172230102	1255
25.562168551491382	1255
49.8812678668424	1255
170.05656813962983	1255
0.0	1255
120.55354239954166	1255
177.4846845815141	1255
